id,mid,weibo_created_at,source,region,is_edited,reposts,comments,attitudes,weibo_text,ats,topics,icons,supers,locations,photos,other_links
4999626279096425,4999626279096425,Fri Feb 09 22:00:56 +0800 2024,TF家族超话,发布于 重庆,False,1000000,78647,280510,TF家族 首先要祝大家新年快乐呀！！祝大家龙年发发发（金牛座第一个想到的祝福哈哈）这次新年音乐会不知道大家还满不满意 因为真的是压力很大的一次 我们要准备这些节目的同时也有穿插的其他拍摄 所以时间真的很紧张 而且我们这段时间每个人或多或少都有那么一两次的感冒发烧症状 对排 ...全文,[],[],['[偷笑]'],['TF家族'],[],[],[]
4999623647432686,4999623647432686,Fri Feb 09 21:50:29 +0800 2024,,发布于 重庆,False,1000000,49891,192163,带大家沉浸式体验一把#龙年大吉# ,[],['#龙年大吉#'],[],[],[],[],[]
4999579250465453,4999579250465453,Fri Feb 09 18:54:04 +0800 2024,,发布于 重庆,False,1000000,62218,210051,大家的年夜饭开始了吗👀新春快乐乐乐乐啊啊啊啊#龙年大吉# ,[],['#龙年大吉#'],['[馋嘴]'],[],[],[],[]
4998930308008427,4998930308008427,Wed Feb 07 23:55:24 +0800 2024,,发布于 重庆,False,1000000,81626,260686,哈尔滨冰封玫瑰#红红火火闹新春# ,[],['#红红火火闹新春#'],['[doge]'],[],[],[],[]
4997370943375731,4997370943375731,Sat Feb 03 16:39:02 +0800 2024,,发布于 重庆,False,1000000,57503,149937,此刻他站在这里，盯着前路不回头。来现场听🎤#TF三代原创新歌不回头#,[],['#TF三代原创新歌不回头#'],[],[],[],[],[]
4995239758269440,4995239758269440,Sun Jan 28 19:30:28 +0800 2024,,发布于 重庆,False,1000000,138365,256540,我看看 很O！K啊👌接下来我们舞台见！ ,[],[],[],[],[],[],[]
4994214343216249,4994214343216249,Thu Jan 25 23:35:50 +0800 2024,,发布于 重庆,False,1000000,96065,243768,很OK啊回来吃点儿不一样的啊 落地重庆第一顿 猜猜？ ,[],[],[],[],[],[],[]
4992341567874952,4992341567874952,Sat Jan 20 19:34:06 +0800 2024,微博视频号,发布于 北京,False,1000000,108769,230811,👀哈喽又是我 中宝来了 一会见了！#TF三代2024新喜开播# TF家族-张泽禹的微博视频 ,[],['#TF三代2024新喜开播#'],[],[],[],[],[]
4991303937428207,4991303937428207,Wed Jan 17 22:50:55 +0800 2024,,发布于 北京,False,1000000,114890,247542,虽然有点累 还是看见了🌃和🌙 ,[],[],[],[],[],[],[]
4988780066904707,4988780066904707,Wed Jan 10 23:41:58 +0800 2024,,发布于 北京,False,1000000,235317,314593,洗了几卷胶片🎞️ ,[],[],[],[],[],[],[]
4985882973308337,4985882973308337,Tue Jan 02 23:49:57 +0800 2024,,发布于 韩国,False,1000000,296745,297568,没在这边拍到圆月亮但是拍到了丁达尔效应 ,[],[],"['[笑cry]', '[doge]']",[],[],[],[]
4985161596539465,4985161596539465,Mon Jan 01 00:03:27 +0800 2024,,发布于 韩国,False,1000000,219097,271834,我一脚！ 就跨过去这个年大家伙现在在干嘛#非正式跨年派对# ,[],['#非正式跨年派对#'],"['[加油]', '[哈哈]']",[],[],[],[]
4984060713635355,4984060713635355,Thu Dec 28 23:08:56 +0800 2023,,发布于 韩国,False,1000000,204463,251239,找到个合适的工具本来准备扫雪来着，结果扫着扫着，后面逐渐跑偏了，突然开始变身了，哈哈哈哈哈哈！然后后面看这个照片感觉我很像p在这个背景上的感觉可以把我抠出来放到任何背景里是不是？ ,[],[],"['[允悲]', '[笑cry]']",[],[],[],[]
4983655899859710,4983655899859710,Wed Dec 27 20:20:21 +0800 2023,,发布于 广东,False,1000000,127834,210874,这次舞台结束了，感觉从一开始宣布这个企划到最后还经历了很多，毕竟这也是我第一次做小队长，带着整个团队一起准备舞台，和大家一起创作；因为有些地方我不确定自己做的有没有那么好，决定有没有那么正确，所以也会更多听一下队友的意见和想法再来做决定。在这两周的时间里呢，压力相对来说还是比较 ...全文,[],[],[],[],[],[],[]
4982610151604876,4982610151604876,Sun Dec 24 23:04:55 +0800 2023,,发布于 韩国,False,1000000,213057,234142,wuhu～～～才冲完澡准备睡了 ,[],[],['[揣手]'],[],[],[],[]
4981898314778439,4981898314778439,Fri Dec 22 23:56:20 +0800 2023,,发布于 韩国,False,1000000,207780,240742,来了来了还是勉强抓了一下冬至的尾巴，主要是今天练了一下小臂现在还有点儿抖。#冬至到来了# ,[],['#冬至到来了#'],"['[允悲]', '[揣手]']",[],[],[],[]
4981162758116282,4981162758116282,Wed Dec 20 23:13:30 +0800 2023,,发布于 北京,False,1000000,193948,266270,还不错 ,[],[],[],[],[],[],[]
4980655962457174,4980655962457174,Tue Dec 19 13:39:40 +0800 2023,,发布于 北京,False,98960,23593,78675,愿平安🙏,[],[],[],[],[],[],[]
4978462287464949,4978462287464949,Wed Dec 13 12:22:47 +0800 2023,,发布于 北京,False,444897,34033,92699,缅怀先烈，吾辈当自强。,[],[],[],[],[],[],[]
