id,mid,weibo_created_at,source,region,is_edited,reposts,comments,attitudes,weibo_text,ats,topics,icons,supers,locations,photos,other_links
4844891958412720,4844891958412720,Fri Dec 09 22:21:59 +0800 2022,,发布于 重庆,False,1000000,65609,217520,红色力量型#今天星期五# ,[],['#今天星期五#'],"['[拳头]', '[成人礼]']",[],[],[],[]
4844510419093470,4844510419093470,Thu Dec 08 21:05:53 +0800 2022,微博视频号,发布于 重庆,False,1000000,126193,203488,我在目睹这夜里行走的城市并非真实《2Sides》——《崽儿/Boy in the city》Another side video record.#TFFamily 2Sides# TF家族-左航的微博视频 ,[],['#TFFamily 2Sides#'],[],[],[],[],[]
4844502189348557,4844502189348557,Thu Dec 08 20:33:11 +0800 2022,,发布于 重庆,True,1000000,112921,201821,山城崽儿来了🍉《2Sides》——Chapter.0522《崽儿/Boy in the city》One side photo collection.#TFFamily 2Sides# ,[],['#TFFamily 2Sides#'],[],[],[],[],[]
4844496313136124,4844496313136124,Thu Dec 08 20:09:50 +0800 2022,微博视频号,发布于 重庆,False,1000000,79861,211245,我来了《2Sides》——《崽儿/Boy in the city》One side video record.#TFFamily 2Sides# TF家族-左航的微博视频 ,[],['#TFFamily 2Sides#'],['[赞]'],[],[],[],[]
4839746146670264,4839746146670264,Fri Nov 25 17:34:22 +0800 2022,微博视频号,发布于 重庆,False,1000000,85144,266187, TF家族-左航的微博视频 ,[],[],"['[干饭人]', '[赞]']",[],[],[],[]
4835782143509211,4835782143509211,Mon Nov 14 19:02:50 +0800 2022,,发布于 重庆,False,1000000,99965,274330,顶着鸡窝头给爸妈下厨手艺目前就这样了 ,[],[],"['[干饭人]', '[成人礼]']",[],[],[],[]
4835097331372723,4835097331372723,Sat Nov 12 21:41:38 +0800 2022,,发布于 重庆,False,1000000,54409,246158,第一张是我自己，后面三张模仿的“那三个”的表情。 ,[],[],['[干饭人]'],[],[],[],[]
4833625671205337,4833625671205337,Tue Nov 08 20:13:46 +0800 2022,微博视频号,发布于 重庆,False,1000000,64350,301950,来一段创作练习，一段“离谱”的、“随意”的内容分享 TF家族-左航的微博视频 ,[],[],['[并不简单]'],[],[],[],[]
4832958743579926,4832958743579926,Mon Nov 07 00:03:39 +0800 2022,,发布于 重庆,False,1000000,75050,227894,🙉（记dé听我们的歌） ,[],[],[],[],[],[],[]
4832231409322234,4832231409322234,Fri Nov 04 23:53:29 +0800 2022,,发布于 重庆,False,1000000,61662,236375,最近写了些好玩的内容，等着我分享一下 ,[],[],['[成人礼]'],[],[],[],[]
4830033779364227,4830033779364227,Sat Oct 29 22:20:53 +0800 2022,微博视频号,发布于 重庆,False,1000000,104578,307894,这个游戏真的还蛮好玩的 TF家族-左航的微博视频 ,[],[],['[允悲]'],[],[],[],[]
